antecedents,consequents,antecedent support,consequent support,support,confidence,lift,leverage,conviction,zhangs_metric
"frozenset({'CORRIGEM_CATEG_2', 'IDADE_CATEG_17', 'INICIOU_ESTUDOS_CATEG_3'})",frozenset({'ABANDONOU_CATEG_0'}),0.17645826189659772,0.9072084428696613,0.1745532822798796,0.989204361437979,1.0903826669744718,0.014468857273180286,8.5952819369832,0.10065158037114028
"frozenset({'TURNO_ESCOLAR_CATEG_1', 'IDADE_CATEG_17', 'INICIOU_ESTUDOS_CATEG_3'})",frozenset({'ABANDONOU_CATEG_0'}),0.12452851754486227,0.9072084428696613,0.12311883262849088,0.9886798225485697,1.0898044769305717,0.010145510133749078,8.197005526500323,0.0941255216301176
"frozenset({'PONTOS_MATEMATICA_CATEG_2', 'IDADE_CATEG_17', 'INICIOU_ESTUDOS_CATEG_3'})",frozenset({'ABANDONOU_CATEG_0'}),0.15788471063359621,0.9072084428696613,0.15626547795938583,0.9897442084942085,1.0909777309429263,0.013031135472553967,9.04772265289705,0.09902564108814887
"frozenset({'IDADE_CATEG_17', 'INICIOU_ESTUDOS_CATEG_3', 'PROF_PORTUGUES_CATEG_3'})",frozenset({'ABANDONOU_CATEG_0'}),0.12014706442641064,0.9072084428696613,0.11890882767554387,0.9896939908038687,1.0909223768611445,0.009910396441898991,9.003636166477586,0.09472548617833043
"frozenset({'PROF_MATEMATICA_CATEG_2', 'IDADE_CATEG_17', 'INICIOU_ESTUDOS_CATEG_3'})",frozenset({'ABANDONOU_CATEG_0'}),0.13921591038975883,0.9072084428696613,0.13757762791938127,0.988232074438971,1.0893109320202286,0.011279778632005855,7.88512441288971,0.09524858407642944
"frozenset({'GESTAO_CATEG_2', 'IDADE_CATEG_17', 'INICIOU_ESTUDOS_CATEG_3'})",frozenset({'DUVIDAS_CATEG_2'}),0.15695127062140435,0.5647312073760811,0.11523221701527793,0.7341910426022575,1.3000716677471043,0.026596936458042217,1.6375249234833187,0.27378208084434696
"frozenset({'CORRIGEM_CATEG_2', 'IDADE_CATEG_17', 'INICIOU_ESTUDOS_CATEG_3'})",frozenset({'DUVIDAS_CATEG_2'}),0.17645826189659772,0.5647312073760811,0.12433801958319046,0.704631328943107,1.2477286888696055,0.024686532290840113,1.4736457697643863,0.24108518797388953
"frozenset({'DUVIDAS_CATEG_2', 'IDADE_CATEG_17', 'INICIOU_ESTUDOS_CATEG_3'})",frozenset({'CORRIGEM_CATEG_2'}),0.17379129043319236,0.5700461005067246,0.12433801958319046,0.7154444809821331,1.2550642489198,0.025268972169717532,1.5109666506460524,0.24597663867740738
"frozenset({'PROF_MATEMATICA_CATEG_2', 'IDADE_CATEG_17', 'INICIOU_ESTUDOS_CATEG_3'})",frozenset({'PONTOS_MATEMATICA_CATEG_2'}),0.13921591038975883,0.5094296491027546,0.10265935154493847,0.7374110563765736,1.4475228477089168,0.031738639165563104,1.8682064222809114,0.3591662779925735
"frozenset({'REPROVOU_CATEG_0', 'IDADE_CATEG_17', 'INICIOU_ESTUDOS_CATEG_5'})",frozenset({'ENSINO_FUNDAMENTAL_CATEG_1'}),0.15053148931306434,0.817198155979731,0.11106031165466529,0.7377879017970134,0.9028261950891049,-0.011953743828853475,0.6971525923977632,-0.11245715665985695
"frozenset({'IDADE_CATEG_17', 'ENSINO_FUNDAMENTAL_CATEG_1', 'INICIOU_ESTUDOS_CATEG_5'})",frozenset({'REPROVOU_CATEG_0'}),0.1141654284299158,0.7496475787709072,0.11106031165466529,0.972801601868847,1.2976785751296822,0.025476474652835618,9.204675217337146,0.2589570972541839
"frozenset({'IDADE_CATEG_17', 'INICIOU_ESTUDOS_CATEG_5'})","frozenset({'REPROVOU_CATEG_0', 'ENSINO_FUNDAMENTAL_CATEG_1'})",0.15617022897854993,0.6128700422905475,0.11106031165466529,0.7111490607465235,1.1603586595433297,0.015348256816056907,1.3402412978471667,0.16377413941638824
"frozenset({'ABANDONOU_CATEG_0', 'IDADE_CATEG_17', 'INICIOU_ESTUDOS_CATEG_5'})",frozenset({'ENSINO_FUNDAMENTAL_CATEG_1'}),0.1539033032346554,0.817198155979731,0.11311768964072084,0.7349919544498081,0.8994048127392472,-0.012651805961828924,0.6897973366836774,-0.11675682746514544
"frozenset({'IDADE_CATEG_17', 'ENSINO_FUNDAMENTAL_CATEG_1', 'INICIOU_ESTUDOS_CATEG_5'})",frozenset({'ABANDONOU_CATEG_0'}),0.1141654284299158,0.9072084428696613,0.11311768964072084,0.9908226263974638,1.0921664521367505,0.009545849085269176,10.110905488765884,0.09526457016041172
"frozenset({'IDADE_CATEG_17', 'INICIOU_ESTUDOS_CATEG_5'})","frozenset({'ABANDONOU_CATEG_0', 'ENSINO_FUNDAMENTAL_CATEG_1'})",0.15617022897854993,0.7390939916942889,0.11311768964072084,0.7243230056111246,0.9800147393306452,-0.0023067882788467275,0.946419228358504,-0.023596717694754157
"frozenset({'ABANDONOU_CATEG_0', 'IDADE_CATEG_17', 'INICIOU_ESTUDOS_CATEG_5'})",frozenset({'REPROVOU_CATEG_0'}),0.1539033032346554,0.7496475787709072,0.14940755133920067,0.9707884639188018,1.2949931293188042,0.03403431270449653,8.570327165719657,0.26923061123174513
"frozenset({'REPROVOU_CATEG_0', 'IDADE_CATEG_17', 'INICIOU_ESTUDOS_CATEG_5'})",frozenset({'ABANDONOU_CATEG_0'}),0.15053148931306434,0.9072084428696613,0.14940755133920067,0.9925335358137181,1.0940523576634256,0.012844113316644507,12.427777702439624,0.10120088161822707
"frozenset({'IDADE_CATEG_17', 'INICIOU_ESTUDOS_CATEG_5'})","frozenset({'ABANDONOU_CATEG_0', 'REPROVOU_CATEG_0'})",0.15617022897854993,0.712062330933059,0.14940755133920067,0.9566967553061723,1.3435575984655075,0.038204614070384835,6.649332425382489,0.3030319533210577
"frozenset({'ABANDONOU_CATEG_0', 'IDADE_CATEG_17', 'ENSINO_FUNDAMENTAL_CATEG_1'})",frozenset({'REPROVOU_CATEG_0'}),0.37293785956490266,0.7496475787709072,0.362765268411628,0.972723093425959,1.2975738479950776,0.08319330495679411,9.178182304123483,0.3657228508377783
"frozenset({'ABANDONOU_CATEG_0', 'IDADE_CATEG_17', 'REPROVOU_CATEG_0'})",frozenset({'ENSINO_FUNDAMENTAL_CATEG_1'}),0.46374823789385455,0.817198155979731,0.362765268411628,0.7822461386789352,0.9572294466831094,-0.016208936434079557,0.8394884155497883,-0.07691348548262306
"frozenset({'REPROVOU_CATEG_0', 'IDADE_CATEG_17', 'ENSINO_FUNDAMENTAL_CATEG_1'})",frozenset({'ABANDONOU_CATEG_0'}),0.3652607917095287,0.9072084428696613,0.362765268411628,0.9931678314384061,1.0947515306370386,0.031397594323486766,13.581567300893944,0.13635634372427752
"frozenset({'ABANDONOU_CATEG_0', 'IDADE_CATEG_17'})","frozenset({'REPROVOU_CATEG_0', 'ENSINO_FUNDAMENTAL_CATEG_1'})",0.4788737760505963,0.6128700422905475,0.362765268411628,0.7575383880977007,1.2360506075096573,0.06927787703166488,1.5966649510910937,0.36645946391232215
"frozenset({'IDADE_CATEG_17', 'ENSINO_FUNDAMENTAL_CATEG_1'})","frozenset({'ABANDONOU_CATEG_0', 'REPROVOU_CATEG_0'})",0.37646207185583114,0.712062330933059,0.362765268411628,0.9636170428094323,1.3532762525813515,0.09470080801807612,7.91408096815145,0.4186635083644225
"frozenset({'REPROVOU_CATEG_0', 'IDADE_CATEG_17'})","frozenset({'ABANDONOU_CATEG_0', 'ENSINO_FUNDAMENTAL_CATEG_1'})",0.46713910161161276,0.7390939916942889,0.362765268411628,0.7765679797732647,1.0507026014283662,0.017505565125017053,1.16771986414905,0.09056003513284373
frozenset({'IDADE_CATEG_17'}),"frozenset({'ABANDONOU_CATEG_0', 'ENSINO_FUNDAMENTAL_CATEG_1', 'REPROVOU_CATEG_0'})",0.4852745075627691,0.5803710900293367,0.362765268411628,0.7475465180183717,1.288049199660487,0.0811259734939741,1.6622029004187027,0.43446874856790074
"frozenset({'REPROVOU_CATEG_0', 'GESTAO_CATEG_2', 'IDADE_CATEG_17'})",frozenset({'ENSINO_FUNDAMENTAL_CATEG_1'}),0.24033222844515564,0.817198155979731,0.18663085304987237,0.7765535827520609,0.9502635034963561,-0.00976820085800828,0.8181014771762021,-0.06445715316798033
"frozenset({'GESTAO_CATEG_2', 'IDADE_CATEG_17', 'ENSINO_FUNDAMENTAL_CATEG_1'})",frozenset({'REPROVOU_CATEG_0'}),0.19266963843486876,0.7496475787709072,0.18663085304987237,0.9686573067035792,1.2921502505107156,0.04219652509450689,7.987584821170487,0.28005411697959365
"frozenset({'GESTAO_CATEG_2', 'IDADE_CATEG_17'})","frozenset({'REPROVOU_CATEG_0', 'ENSINO_FUNDAMENTAL_CATEG_1'})",0.2482950432430373,0.6128700422905475,0.18663085304987237,0.7516495319932485,1.2264419536383682,0.034458259396978774,1.5588050258835355,0.2456192952102542
"frozenset({'REPROVOU_CATEG_0', 'GESTAO_CATEG_3', 'IDADE_CATEG_17'})",frozenset({'ENSINO_FUNDAMENTAL_CATEG_1'}),0.18417342934430603,0.817198155979731,0.14769306968415438,0.8019238725693008,0.9813089600133543,-0.0028131171564757806,0.9228868031268723,-0.022814290321443317
"frozenset({'GESTAO_CATEG_3', 'IDADE_CATEG_17', 'ENSINO_FUNDAMENTAL_CATEG_1'})",frozenset({'REPROVOU_CATEG_0'}),0.15173162647159674,0.7496475787709072,0.14769306968415438,0.9733835530445701,1.298454874809963,0.03394782327675021,9.405929410800638,0.27096833351293664
"frozenset({'GESTAO_CATEG_3', 'IDADE_CATEG_17'})","frozenset({'REPROVOU_CATEG_0', 'ENSINO_FUNDAMENTAL_CATEG_1'})",0.18954547186345105,0.6128700422905475,0.14769306968415438,0.7791959798994975,1.2713885915965504,0.03152632832721934,1.7532740460669334,0.2633811102346823
"frozenset({'REPROVOU_CATEG_0', 'DUVIDAS_CATEG_2', 'IDADE_CATEG_17'})",frozenset({'ENSINO_FUNDAMENTAL_CATEG_1'}),0.26250619118375434,0.817198155979731,0.20611879452889853,0.7851959361393323,0.9608390944029583,-0.008400780839728228,0.8510166927700357,-0.052369989659638606
"frozenset({'DUVIDAS_CATEG_2', 'IDADE_CATEG_17', 'ENSINO_FUNDAMENTAL_CATEG_1'})",frozenset({'REPROVOU_CATEG_0'}),0.21269097420657598,0.7496475787709072,0.20611879452889853,0.9690998656515898,1.2927406065133806,0.04667552068851338,8.101984878327018,0.2876248116585236
"frozenset({'DUVIDAS_CATEG_2', 'IDADE_CATEG_17'})","frozenset({'REPROVOU_CATEG_0', 'ENSINO_FUNDAMENTAL_CATEG_1'})",0.27260258315236024,0.6128700422905475,0.20611879452889853,0.756114605171209,1.233727467482825,0.03904883786379901,1.5873437520980704,0.2604466436087465
"frozenset({'REPROVOU_CATEG_0', 'DUVIDAS_CATEG_3', 'IDADE_CATEG_17'})",frozenset({'ENSINO_FUNDAMENTAL_CATEG_1'}),0.16379014744542233,0.817198155979731,0.12626204899607574,0.7708769481274714,0.9433170431023238,-0.007586957463971644,0.7978326166935392,-0.0670412320098294
"frozenset({'DUVIDAS_CATEG_3', 'IDADE_CATEG_17', 'ENSINO_FUNDAMENTAL_CATEG_1'})",frozenset({'REPROVOU_CATEG_0'}),0.1296148131214996,0.7496475787709072,0.12626204899607574,0.9741328630217518,1.299454424462895,0.02909661816669995,9.678397011606494,0.26476354715524686
"frozenset({'DUVIDAS_CATEG_3', 'IDADE_CATEG_17'})","frozenset({'REPROVOU_CATEG_0', 'ENSINO_FUNDAMENTAL_CATEG_1'})",0.1688383434297253,0.6128700422905475,0.12626204899607574,0.7478280491932754,1.2202065651607545,0.022786086318034,1.5351824676415557,0.21712578689939718
"frozenset({'CORRIGEM_CATEG_2', 'IDADE_CATEG_17', 'ENSINO_FUNDAMENTAL_CATEG_1'})",frozenset({'REPROVOU_CATEG_0'}),0.21792966815255077,0.7496475787709072,0.21149083704804358,0.9704545454545455,1.2945476953926334,0.048120388975136624,8.47346656467699,0.2909321806008856
"frozenset({'CORRIGEM_CATEG_2', 'IDADE_CATEG_17', 'REPROVOU_CATEG_0'})",frozenset({'ENSINO_FUNDAMENTAL_CATEG_1'}),0.2676686859450604,0.817198155979731,0.21149083704804358,0.7901216995231656,0.9668667186062067,-0.007247519519777507,0.8709897288330958,-0.044702211134449124
"frozenset({'CORRIGEM_CATEG_2', 'IDADE_CATEG_17'})","frozenset({'REPROVOU_CATEG_0', 'ENSINO_FUNDAMENTAL_CATEG_1'})",0.27774602811749916,0.6128700422905475,0.21149083704804358,0.7614540466392318,1.242439659464125,0.04126861704964027,1.6228737157572788,0.27017080735115584
"frozenset({'REPROVOU_CATEG_0', 'TURNO_ESCOLAR_CATEG_1', 'IDADE_CATEG_17'})",frozenset({'ENSINO_FUNDAMENTAL_CATEG_1'}),0.18687850040004572,0.817198155979731,0.14622623537928145,0.7824668705402651,0.9574995548076991,-0.006490530539893347,0.840340248284367,-0.05176265112314257
"frozenset({'TURNO_ESCOLAR_CATEG_1', 'IDADE_CATEG_17', 'ENSINO_FUNDAMENTAL_CATEG_1'})",frozenset({'REPROVOU_CATEG_0'}),0.15112203299424695,0.7496475787709072,0.14622623537928145,0.9676036808269256,1.2907447555735065,0.03293796924620708,7.7278045043206225,0.2653543791152363
"frozenset({'TURNO_ESCOLAR_CATEG_1', 'IDADE_CATEG_17'})","frozenset({'REPROVOU_CATEG_0', 'ENSINO_FUNDAMENTAL_CATEG_1'})",0.19480321560559302,0.6128700422905475,0.14622623537928145,0.7506356346567573,1.2247876105206954,0.026837180392747004,1.5524670382497496,0.22793423221230139
"frozenset({'REPROVOU_CATEG_0', 'TURNO_ESCOLAR_CATEG_2', 'IDADE_CATEG_17'})",frozenset({'ENSINO_FUNDAMENTAL_CATEG_1'}),0.1280908294281251,0.817198155979731,0.10031622661637521,0.7831647828673409,0.958353585524691,-0.004359362990202897,0.8430449925873039,-0.047474167946476534
"frozenset({'TURNO_ESCOLAR_CATEG_2', 'IDADE_CATEG_17', 'ENSINO_FUNDAMENTAL_CATEG_1'})",frozenset({'REPROVOU_CATEG_0'}),0.10319274583761953,0.7496475787709072,0.10031622661637521,0.9721247923204727,1.2967757381599636,0.022958034552482118,8.981185866211918,0.25519044237640237
"frozenset({'TURNO_ESCOLAR_CATEG_2', 'IDADE_CATEG_17'})","frozenset({'REPROVOU_CATEG_0', 'ENSINO_FUNDAMENTAL_CATEG_1'})",0.13268183030441574,0.6128700422905475,0.10031622661637521,0.7560660445082555,1.2336482326375844,0.018999507666520685,1.587027754824212,0.21836986959151264
"frozenset({'REPROVOU_CATEG_0', 'PONTOS_PORTUGUES_CATEG_3', 'IDADE_CATEG_17'})",frozenset({'ENSINO_FUNDAMENTAL_CATEG_1'}),0.13264373071208138,0.817198155979731,0.10351659237246162,0.7804107424960506,0.9549834844651891,-0.004879619767723289,0.8324717069412251,-0.051545977028942896
"frozenset({'PONTOS_PORTUGUES_CATEG_3', 'IDADE_CATEG_17', 'ENSINO_FUNDAMENTAL_CATEG_1'})",frozenset({'REPROVOU_CATEG_0'}),0.1066407589438793,0.7496475787709072,0.10351659237246162,0.970703822793855,1.294880221430693,0.02357360563189055,8.545566183173571,0.25491178406251414
"frozenset({'PONTOS_PORTUGUES_CATEG_3', 'IDADE_CATEG_17'})","frozenset({'REPROVOU_CATEG_0', 'ENSINO_FUNDAMENTAL_CATEG_1'})",0.1375585781232141,0.6128700422905475,0.10351659237246162,0.75252735078244,1.2278742618417693,0.019211060780659817,1.5643343170788784,0.21518488974518876
"frozenset({'REPROVOU_CATEG_0', 'IDADE_CATEG_17', 'PONTOS_PORTUGUES_CATEG_4'})",frozenset({'ENSINO_FUNDAMENTAL_CATEG_1'}),0.1379395740465577,0.817198155979731,0.10806949365641788,0.7834553238502969,0.9587091186115317,-0.004654471891058637,0.8441761176981938,-0.047583511881867345
"frozenset({'IDADE_CATEG_17', 'PONTOS_PORTUGUES_CATEG_4', 'ENSINO_FUNDAMENTAL_CATEG_1'})",frozenset({'REPROVOU_CATEG_0'}),0.11113651083933401,0.7496475787709072,0.10806949365641788,0.9724031539252658,1.2971470614493013,0.024756277392664464,9.071776555593368,0.2577194264134887
"frozenset({'IDADE_CATEG_17', 'PONTOS_PORTUGUES_CATEG_4'})","frozenset({'REPROVOU_CATEG_0', 'ENSINO_FUNDAMENTAL_CATEG_1'})",0.14310206880786375,0.6128700422905475,0.10806949365641788,0.7551916932907349,1.2322215823574485,0.020366522694277578,1.5813595662389384,0.21993010142537534
"frozenset({'REPROVOU_CATEG_0', 'PONTOS_MATEMATICA_CATEG_1', 'IDADE_CATEG_17'})",frozenset({'ENSINO_FUNDAMENTAL_CATEG_1'}),0.1318245894768926,0.817198155979731,0.10250695317560102,0.7776011560693641,0.9515454120636206,-0.005219858257700674,0.8219550101496174,-0.05540434771689639
"frozenset({'PONTOS_MATEMATICA_CATEG_1', 'IDADE_CATEG_17', 'ENSINO_FUNDAMENTAL_CATEG_1'})",frozenset({'REPROVOU_CATEG_0'}),0.10576446832018897,0.7496475787709072,0.10250695317560102,0.969200288184438,1.2928745661708145,0.023220875579379047,8.128401419087272,0.2533222543026621
"frozenset({'PONTOS_MATEMATICA_CATEG_1', 'IDADE_CATEG_17'})","frozenset({'REPROVOU_CATEG_0', 'ENSINO_FUNDAMENTAL_CATEG_1'})",0.13723473158837202,0.6128700422905475,0.10250695317560102,0.7469461410327595,1.2187675844639336,0.018399897423303516,1.529832262939602,0.20805081576126963
"frozenset({'REPROVOU_CATEG_0', 'PONTOS_MATEMATICA_CATEG_2', 'IDADE_CATEG_17'})",frozenset({'ENSINO_FUNDAMENTAL_CATEG_1'}),0.23690326513506305,0.817198155979731,0.186592753457538,0.7876326793181088,0.9638209209782461,-0.007004157956412821,0.8607814207633722,-0.046884274291611024
"frozenset({'PONTOS_MATEMATICA_CATEG_2', 'IDADE_CATEG_17', 'ENSINO_FUNDAMENTAL_CATEG_1'})",frozenset({'REPROVOU_CATEG_0'}),0.1924219910846954,0.7496475787709072,0.186592753457538,0.9697059697059697,1.293549125171406,0.04234407373861901,8.2640843360623,0.28100456788262407
"frozenset({'PONTOS_MATEMATICA_CATEG_2', 'IDADE_CATEG_17'})","frozenset({'REPROVOU_CATEG_0', 'ENSINO_FUNDAMENTAL_CATEG_1'})",0.2460852668876443,0.6128700422905475,0.186592753457538,0.7582443102647469,1.2372024376177304,0.03577446553302677,1.6013271833783889,0.25430573264970086
"frozenset({'REPROVOU_CATEG_0', 'IDADE_CATEG_17', 'PROF_PORTUGUES_CATEG_3'})",frozenset({'ENSINO_FUNDAMENTAL_CATEG_1'}),0.1817731550272412,0.817198155979731,0.14169238389149236,0.7795011527981556,0.9538704255439969,-0.0068523032033869224,0.8290376405139768,-0.055805597434112314
"frozenset({'IDADE_CATEG_17', 'ENSINO_FUNDAMENTAL_CATEG_1', 'PROF_PORTUGUES_CATEG_3'})",frozenset({'REPROVOU_CATEG_0'}),0.14580713986360347,0.7496475787709072,0.14169238389149236,0.9717794617193624,1.296315080897952,0.032388414525231,8.871284407812372,0.26760069983226187
"frozenset({'IDADE_CATEG_17', 'PROF_PORTUGUES_CATEG_3'})","frozenset({'REPROVOU_CATEG_0', 'ENSINO_FUNDAMENTAL_CATEG_1'})",0.1886120318512592,0.6128700422905475,0.14169238389149236,0.7512372487627512,1.2257692445776407,0.026097719954305043,1.5562215636546035,0.22700085661689243
"frozenset({'REPROVOU_CATEG_0', 'IDADE_CATEG_17', 'PROF_PORTUGUES_CATEG_4'})",frozenset({'ENSINO_FUNDAMENTAL_CATEG_1'}),0.14152093572598773,0.817198155979731,0.11069836552748885,0.7822048727958002,0.9571789498937652,-0.004952282180314349,0.8393293567531386,-0.04953049336579557
"frozenset({'PROF_PORTUGUES_CATEG_4', 'IDADE_CATEG_17', 'ENSINO_FUNDAMENTAL_CATEG_1'})",frozenset({'REPROVOU_CATEG_0'}),0.1141654284299158,0.7496475787709072,0.11069836552748885,0.9696312364425163,1.2934494339757432,0.02511452852565918,8.243747584757982,0.2561127477136355
"frozenset({'IDADE_CATEG_17', 'PROF_PORTUGUES_CATEG_4'})","frozenset({'REPROVOU_CATEG_0', 'ENSINO_FUNDAMENTAL_CATEG_1'})",0.14693107783746714,0.6128700422905475,0.11069836552748885,0.7534033450019447,1.229303592954497,0.020648709639444637,1.569891358471612,0.21865911607890798
"frozenset({'REPROVOU_CATEG_0', 'PROF_MATEMATICA_CATEG_2', 'IDADE_CATEG_17'})",frozenset({'ENSINO_FUNDAMENTAL_CATEG_1'}),0.2074713300567684,0.817198155979731,0.16274240865622738,0.7844091451657331,0.9598763034717235,-0.006802779684825899,0.8479109383410346,-0.05010118858011945
"frozenset({'PROF_MATEMATICA_CATEG_2', 'IDADE_CATEG_17', 'ENSINO_FUNDAMENTAL_CATEG_1'})",frozenset({'REPROVOU_CATEG_0'}),0.16798110260220217,0.7496475787709072,0.16274240865622738,0.968813789975051,1.2923589929597055,0.036815781811219195,8.02766418326595,0.2718942965641123
"frozenset({'PROF_MATEMATICA_CATEG_2', 'IDADE_CATEG_17'})","frozenset({'REPROVOU_CATEG_0', 'ENSINO_FUNDAMENTAL_CATEG_1'})",0.2158913399626624,0.6128700422905475,0.16274240865622738,0.7538162887143739,1.2299773797019875,0.03042907400314751,1.5725246633409404,0.23845791732492214
"frozenset({'ABANDONOU_CATEG_0', 'GESTAO_CATEG_2', 'IDADE_CATEG_17'})",frozenset({'ENSINO_FUNDAMENTAL_CATEG_1'}),0.24574237055663503,0.817198155979731,0.19087895759515372,0.7767441860465116,0.9504967434921344,-0.009941254469816169,0.8187999263407882,-0.06459002061178959
"frozenset({'GESTAO_CATEG_2', 'IDADE_CATEG_17', 'ENSINO_FUNDAMENTAL_CATEG_1'})",frozenset({'ABANDONOU_CATEG_0'}),0.19266963843486876,0.9072084428696613,0.19087895759515372,0.9907059521455407,1.0920378441494238,0.016087434922395782,9.983976689534375,0.1043944626085251
"frozenset({'GESTAO_CATEG_2', 'IDADE_CATEG_17'})","frozenset({'ABANDONOU_CATEG_0', 'ENSINO_FUNDAMENTAL_CATEG_1'})",0.2482950432430373,0.7390939916942889,0.19087895759515372,0.7687586312720577,1.0401364913138664,0.0073655829667511885,1.1282843106359117,0.05133359231865691
"frozenset({'ABANDONOU_CATEG_0', 'GESTAO_CATEG_3', 'IDADE_CATEG_17'})",frozenset({'ENSINO_FUNDAMENTAL_CATEG_1'}),0.18796433878157504,0.817198155979731,0.15062673829390025,0.8013580622276274,0.9806165816256486,-0.0029773727483523027,0.9202580586469357,-0.023763535807005343
"frozenset({'GESTAO_CATEG_3', 'IDADE_CATEG_17', 'ENSINO_FUNDAMENTAL_CATEG_1'})",frozenset({'ABANDONOU_CATEG_0'}),0.15173162647159674,0.9072084428696613,0.15062673829390025,0.9927181418706843,1.0942558456913614,0.012974525708521895,12.742840561088856,0.10154443880773571
"frozenset({'GESTAO_CATEG_3', 'IDADE_CATEG_17'})","frozenset({'ABANDONOU_CATEG_0', 'ENSINO_FUNDAMENTAL_CATEG_1'})",0.18954547186345105,0.7390939916942889,0.15062673829390025,0.7946733668341709,1.0751993329190412,0.01053481888676469,1.2706876077541978,0.08629712924024219
"frozenset({'ABANDONOU_CATEG_0', 'DUVIDAS_CATEG_2', 'IDADE_CATEG_17'})",frozenset({'ENSINO_FUNDAMENTAL_CATEG_1'}),0.26961176515411284,0.817198155979731,0.21093839295919534,0.7823782943545539,0.9573911647127593,-0.00938784435518597,0.8399982137723597,-0.05743389838655302
"frozenset({'DUVIDAS_CATEG_2', 'IDADE_CATEG_17', 'ENSINO_FUNDAMENTAL_CATEG_1'})",frozenset({'ABANDONOU_CATEG_0'}),0.21269097420657598,0.9072084428696613,0.21093839295919534,0.9917599641737573,1.0931996631740382,0.017983345436816234,11.261062340872163,0.10828532973618635
"frozenset({'DUVIDAS_CATEG_2', 'IDADE_CATEG_17'})","frozenset({'ABANDONOU_CATEG_0', 'ENSINO_FUNDAMENTAL_CATEG_1'})",0.27260258315236024,0.7390939916942889,0.21093839295919534,0.7737945492662475,1.0469501280783131,0.009459461630943106,1.1534028356054147,0.061650844861735096
"frozenset({'ABANDONOU_CATEG_0', 'DUVIDAS_CATEG_3', 'IDADE_CATEG_17'})",frozenset({'ENSINO_FUNDAMENTAL_CATEG_1'}),0.16697146340534155,0.817198155979731,0.12841467596296718,0.7690815744438105,0.9411200561530465,-0.008034096033115057,0.7916295270937042,-0.06985733968931611
"frozenset({'DUVIDAS_CATEG_3', 'IDADE_CATEG_17', 'ENSINO_FUNDAMENTAL_CATEG_1'})",frozenset({'ABANDONOU_CATEG_0'}),0.1296148131214996,0.9072084428696613,0.12841467596296718,0.9907407407407406,1.0920761910094794,0.010827023178169373,10.021488170076417,0.09686857591693694
"frozenset({'DUVIDAS_CATEG_3', 'IDADE_CATEG_17'})","frozenset({'ABANDONOU_CATEG_0', 'ENSINO_FUNDAMENTAL_CATEG_1'})",0.1688383434297253,0.7390939916942889,0.12841467596296718,0.7605776825002819,1.0290676031024744,0.003627270766440288,1.0897313626830893,0.03398441633538538
"frozenset({'ABANDONOU_CATEG_0', 'CORRIGEM_CATEG_2', 'IDADE_CATEG_17'})",frozenset({'ENSINO_FUNDAMENTAL_CATEG_1'}),0.2743932639920753,0.817198155979731,0.21596753914733113,0.7870730352679811,0.963136088240883,-0.008266130200252325,0.8585189961747488,-0.05010576618746552
"frozenset({'CORRIGEM_CATEG_2', 'IDADE_CATEG_17', 'ENSINO_FUNDAMENTAL_CATEG_1'})",frozenset({'ABANDONOU_CATEG_0'}),0.21792966815255077,0.9072084428696613,0.21596753914733113,0.9909965034965035,1.0923581138220073,0.018259904247553527,10.306169063796823,0.10810958619746928
"frozenset({'CORRIGEM_CATEG_2', 'IDADE_CATEG_17'})","frozenset({'ABANDONOU_CATEG_0', 'ENSINO_FUNDAMENTAL_CATEG_1'})",0.27774602811749916,0.7390939916942889,0.21596753914733113,0.7775720164609053,1.052061070985586,0.01068711854873447,1.1729909346584235,0.06851445513874001
"frozenset({'ABANDONOU_CATEG_0', 'TURNO_ESCOLAR_CATEG_1', 'IDADE_CATEG_17'})",frozenset({'ENSINO_FUNDAMENTAL_CATEG_1'}),0.19240294128852822,0.817198155979731,0.14975044767020992,0.7783168316831682,0.9524211795975625,-0.0074808811558517985,0.8246085862459652,-0.058253738551353365
"frozenset({'TURNO_ESCOLAR_CATEG_1', 'IDADE_CATEG_17', 'ENSINO_FUNDAMENTAL_CATEG_1'})",frozenset({'ABANDONOU_CATEG_0'}),0.15112203299424695,0.9072084428696613,0.14975044767020992,0.9909239884028741,1.0922781817025486,0.01265126343420156,10.223825315485826,0.09952232384805675
"frozenset({'TURNO_ESCOLAR_CATEG_1', 'IDADE_CATEG_17'})","frozenset({'ABANDONOU_CATEG_0', 'ENSINO_FUNDAMENTAL_CATEG_1'})",0.19480321560559302,0.7390939916942889,0.14975044767020992,0.7687267748875415,1.0400933893743647,0.005772561453388975,1.1281288968009306,0.04787385541296812
"frozenset({'ABANDONOU_CATEG_0', 'TURNO_ESCOLAR_CATEG_2', 'IDADE_CATEG_17'})",frozenset({'ENSINO_FUNDAMENTAL_CATEG_1'}),0.13096734864936946,0.817198155979731,0.10233550501009639,0.7813818181818181,0.9561717833846883,-0.00469077079972284,0.8361694462004982,-0.05010240463581614
"frozenset({'TURNO_ESCOLAR_CATEG_2', 'IDADE_CATEG_17', 'ENSINO_FUNDAMENTAL_CATEG_1'})",frozenset({'ABANDONOU_CATEG_0'}),0.10319274583761953,0.9072084428696613,0.10233550501009639,0.9916928189034522,1.0931256501169144,0.008718174743304857,11.170041443889994,0.09499486282284235
